Date,CO (ppm),NO2 (ppb),O3 (ppm),PM2.5 (ug/m3 LC),SO2 (ppb)
2023-10-22,0.2,51.5,0.05,3.77,0.3
2023-10-23,0.2,28.6,0.05,3.96,0.4
2023-10-24,0.2,38.8,0.04,4.15,0.3
2023-10-25,0.2,36.1,0.04,4.33,2.1
2023-10-26,0.2,45.6,0.02,4.52,1.8
2023-10-27,0.2,44.9,0.02,4.71,0.4
2023-10-28,0.2,37.0,0.02,4.89,1.3
2023-10-29,0.2,43.5,0.03,5.08,0.0
2023-10-30,0.2,30.4,0.05,5.27,0.0
2023-10-31,0.2,22.3,0.04,5.45,-0.5
2023-11-01,0.2,18.8,0.04,5.64,0.65
2023-11-02,0.2,17.7,0.04,5.83,1.8
2023-11-03,0.2,26.7,0.04,6.02,0.5
2023-11-04,0.2,32.8,0.04,6.2,1.2
2023-11-05,0.2,47.2,0.04,6.39,0.2
2023-11-06,0.2,35.4,0.04,6.58,1.6
2023-11-07,0.2,49.0,0.04,6.76,0.5
2023-11-08,0.2,47.3,0.03,6.95,0.9
2023-11-09,0.2,39.4,0.04,7.14,2.1
2023-11-10,0.2,42.5,0.04,7.33,1.4
2023-11-11,0.2,38.6,0.05,7.51,0.3
2023-11-12,0.2,21.8,0.05,7.7,1.6
2023-11-13,0.2,38.6,0.04,7.89,0.4
2023-11-14,0.2,26.0,0.05,8.07,1.4
2023-11-15,0.3,31.6,0.04,8.26,1.2
2023-11-16,0.3,41.5,0.04,8.45,2.7
2023-11-17,0.3,45.7,0.04,8.64,0.3
2023-11-18,0.3,19.5,0.04,8.82,2.2
2023-11-19,0.4,42.9,0.04,9.01,2.1
2023-11-20,0.5,42.0,0.03,9.2,1.3
2023-11-21,0.3,40.6,0.04,9.38,0.5
2023-11-22,0.3,33.5,0.04,9.57,1.2
2023-11-23,0.3,46.7,0.03,9.76,1.6
2023-11-24,0.3,42.9,0.02,9.95,0.1
2023-11-25,0.3,14.4,0.03,10.13,0.1
2023-11-26,0.3,25.8,0.04,10.32,0.4
2023-11-27,0.4,28.1,0.04,10.51,1.2
2023-11-28,0.4,41.4,0.04,10.69,0.6
2023-11-29,0.2,26.6,0.04,10.88,1.1
2023-11-30,0.2,38.6,0.04,11.07,0.8
2023-12-01,0.2,40.9,0.03,11.25,0.5
2023-12-02,0.2,34.9,0.04,11.44,2.9
2023-12-03,0.2,46.8,0.04,11.63,1.1
2023-12-04,0.2,35.0,0.04,11.82,2.6
2023-12-05,0.2,47.5,0.04,12.0,0.1
2023-12-06,0.2,22.6,0.04,12.19,1.9
2023-12-07,0.2,43.2,0.05,12.38,1.3
2023-12-08,0.2,47.7,0.04,12.56,4.8
2023-12-09,0.2,59.0,0.04,12.75,6.0
2023-12-10,0.2,45.6,0.04,12.94,0.3
2023-12-11,0.2,32.3,0.04,13.13,0.5
2023-12-12,0.2,38.1,0.01,13.31,2.7
2023-12-13,0.2,46.5,0.01,13.5,2.9
2023-12-14,0.2,49.7,0.03,16.6,6.2
2023-12-15,0.2,62.3,0.04,2.2,0.2
2023-12-16,0.2,31.2,0.04,9.0,4.5
2023-12-17,0.3,62.2,0.04,4.7,0.6
2023-12-18,0.3,35.9,0.04,11.0,2.2
2023-12-19,0.3,45.7,0.04,4.6,1.0
2023-12-20,0.3,43.7,0.03,7.3,1.2
2023-12-21,0.4,37.6,0.04,6.0,2.2
2023-12-22,0.5,42.7,0.04,4.8,0.8
2023-12-23,0.3,45.4,0.03,8.0,5.2
2023-12-24,0.3,60.2,0.04,2.7,0.1
2023-12-25,0.3,29.5,0.03,3.5,0.5
2023-12-26,0.3,38.8,0.03,3.3,1.4
2023-12-27,0.3,43.9,0.04,5.4,1.1
2023-12-28,0.3,40.5,0.04,4.9,0.8
2023-12-29,0.4,40.2,0.04,7.4,1.1
2023-12-30,0.4,40.0,0.04,4.1,2.1
2023-12-31,0.3,41.8,0.04,6.1,0.4
